"branch_id","plant_id","plant_num","orientation","farmer","plot_id","plot_type","fert_trt","shd_trt","per_thin","n1i_tot_len","n1i_new_len","n1i_diam","n1i_tot_nod","n1i_new_nod","n1i_frtd_nod","n1i_frt","n1i_tot_lvs","n1i_sick_lvs","n1i_sick_type","n1i_pot_nod","n1i_frt_pot_nod","potnod_v_frtnod","n1i_ffnod","n1h_tot_len","n1h_new_len","n1h_diam","n1h_tot_nod","n1h_new_nod","n1h_frtd_nod","n1h_frt","n1h_tot_lvs","n1h_sick_lvs","n1h_sick_type","n1_anth","n1_lat","n1_dens","plot_thin"
"1451","99","11","E","Miguel","X5","hshd","h","shd","33",33,6,5,14,4,9,133,10,0,"na",10,13.3,1,14.77777778,46,18,6,19,9,8,52,15,6,"o","n",1,54,"33 hshd"
"1452","99","11","W","Miguel","X5","hshd","h","shd","33",31,7,5.5,12,4,8,81,16,3,"u",8,10.125,0,10.125,31.5,21,5,13,8,3,6,0,0,"na","n",0,125,"33 hshd"
"1453","100","12","N","Miguel","X5","hshd","h","shd","33",29.5,5,4.5,12,4,7,79,15,0,"na",8,9.875,1,11.28571429,38,15.5,5,15,7,5,38,19,4,"or","n",0,150,"33 hshd"
"1454","100","12","S","Miguel","X5","hshd","h","shd","33",25.5,3.5,5,10,3,7,81,13,1,"o",7,11.57142857,0,11.57142857,29,7,5,12,2,7,57,12,3,"r","n",0,90,"33 hshd"
"1455","100","12","E","Miguel","X5","hshd","h","shd","33",24.5,4,4,11,3,8,47,9,1,"o",8,5.875,0,5.875,26,6,5,11,4,6,28,9,1,"u","n",0,112,"33 hshd"
"1456","100","12","W","Miguel","X5","hshd","h","shd","33",25.5,4,5,11,3,8,58,13,0,"na",8,7.25,0,7.25,32,12.5,5,14,7,7,38,16,2,"ou","n",0,109,"33 hshd"
"1457","101","13","N","Miguel","X5","hshd","h","shd","0",27,5,4.5,13,5,8,105,15,2,"ou",8,13.125,0,13.125,34,15,4.5,16,8,8,57,17,3,"o","n",0,94,"0 hshd"
"1458","101","13","S","Miguel","X5","hshd","h","shd","0",22.5,6.5,4,9,4,5,78,12,0,"na",5,15.6,0,15.6,32,16,4.5,12,7,5,61,13,2,"ru","n",0,90,"0 hshd"
"1459","101","13","E","Miguel","X5","hshd","h","shd","0",28,6,4.5,11,4,7,102,9,2,"u",7,14.57142857,0,14.57142857,35,11.5,5.5,14,7,7,63,12,2,"o","n",0,132,"0 hshd"
"1460","101","13","W","Miguel","X5","hshd","h","shd","0",21.5,6.5,4,12,4,7,68,12,3,"u",8,8.5,1,9.714285714,18,1.5,4.5,9,1,6,34,2,1,"u","y",0,84,"0 hshd"
"1461","102","14","N","Miguel","X5","hshd","h","shd","0",27.5,8.5,4.5,11,5,6,74,15,1,"r ",6,12.33333333,0,12.33333333,30.5,11,3,12,6,6,50,11,2,"o","n",0,139,"0 hshd"
"1462","102","14","S","Miguel","X5","hshd","h","shd","0",32.5,6.5,4.5,13,4,9,116,18,1,"o",9,12.88888889,0,12.88888889,35,9,5.5,14,5,8,66,13,4,"u","n",0,82,"0 hshd"
"1463","102","14","E","Miguel","X5","hshd","h","shd","0",21,4.5,4,11,3,5,36,11,1,"o",8,4.5,3,7.2,25,7,4,10,4,5,17,13,1,"r","n",0,80,"0 hshd"
"1464","102","14","W","Miguel","X5","hshd","h","shd","0",32.5,11,5,12,5,7,80,20,0,"na",7,11.42857143,0,11.42857143,34,21.5,5.5,16,9,7,34,22,6,"ou","y",0,130,"0 hshd"
"1465","103","15","N","Miguel","X5","hshd","h","shd","33",21,5,3,7,3,4,42,8,2,"u",4,10.5,0,10.5,25,9,3,8,4,4,12,9,3,"u","n",0,82,"33 hshd"
"1466","103","15","S","Miguel","X5","hshd","h","shd","33",30.5,10.5,3,10,4,6,75,14,2,"u",6,12.5,0,12.5,32,11.5,4.5,11,4,7,22,15,6,"o","n",1,139,"33 hshd"
"1467","103","15","E","Miguel","X5","hshd","h","shd","33",28,6,3.5,10,3,7,67,12,2,"u",7,9.571428571,0,9.571428571,30,8,4,11,4,6,27,13,2,"u","n",0,69,"33 hshd"
"1468","103","15","W","Miguel","X5","hshd","h","shd","33",27,7.5,3,10,3,6,58,15,1,"u",7,8.285714286,1,9.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,157,"33 hshd"
"1469","104","16","N","Miguel","X5","hshd","h","shd","0",35,14,4.5,10,5,5,48,20,2,"o",5,9.6,0,9.6,37,16.5,4,10,4,4,17,15,2,"o","n",0,69,"0 hshd"
"1470","104","16","S","Miguel","X5","hshd","h","shd","0",30.5,15,4.5,9,6,3,7,17,2,"o",3,2.333333333,0,2.333333333,34,18.5,3.5,10,7,2,3,11,1,"o","n",0,116,"0 hshd"
"1471","104","16","E","Miguel","X5","hshd","h","shd","0",30.5,14.5,4,10,6,4,23,11,1,"o",4,5.75,0,5.75,31,15.5,4.5,10,6,4,17,10,4,"o","n",0,110,"0 hshd"
"1472","104","16","W","Miguel","X5","hshd","h","shd","0",29,7.5,4,13,5,5,18,15,1,"o",8,2.25,3,3.6,31.5,9.5,4,13,6,1,3,10,3,"o","n",0,120,"0 hshd"
"1473","105","17","N","Miguel","X5","hshd","h","shd","0",27,6,6,16,5,8,31,12,0,"na",11,2.818181818,3,3.875,34.5,12,5,14,6,6,14,13,3,"ou","n",1,110,"0 hshd"
"1474","105","17","S","Miguel","X5","hshd","h","shd","0",23,3.5,4,10,3,7,46,7,1,"o",7,6.571428571,0,6.571428571,28,9,4,14,7,5,24,9,4,"ou","n",0,131,"0 hshd"
"1475","105","17","E","Miguel","X5","hshd","h","shd","0",25,8,4,11,5,6,52,10,0,"na",6,8.666666667,0,8.666666667,27,9.5,4.5,13,7,6,42,0,0,"na","y",0,52,"0 hshd"
"1476","105","17","W","Miguel","X5","hshd","h","shd","0",25,7.5,4,11,4,7,43,12,1,"o",7,6.142857143,0,6.142857143,32,16.5,4,14,7,7,27,14,3,"ru","n",0,NA,"0 hshd"
"1477","106","18","N","Miguel","X5","hshd","h","shd","66",21,5.5,5.5,10,4,6,53,4,0,"na",6,8.833333333,0,8.833333333,26,14,4.5,15,9,6,13,5,3,"oru","n",0,52,"66 hshd"
"1478","106","18","S","Miguel","X5","hshd","h","shd","66",21,7,4,10,6,3,28,8,3,"or",4,7,1,9.333333333,26,11.5,5,13,8,3,17,13,3,"u","n",0,69,"66 hshd"
"1479","106","18","E","Miguel","X5","hshd","h","shd","66",29.5,7,5.5,11,4,7,97,8,0,"na",7,13.85714286,0,13.85714286,33,10,5.5,13,6,6,29,5,5,"ru","n",0,181,"66 hshd"
"1480","106","18","W","Miguel","X5","hshd","h","shd","66",26,6,3,11,3,6,41,10,3,"or",8,5.125,2,6.833333333,24.5,8,4,12,5,5,27,8,3,"o","n",0,148,"66 hshd"
"1481","107","19","N","Miguel","X5","hshd","h","shd","0",17,3.5,3.5,7,3,4,19,6,0,"na",4,4.75,0,4.75,18,6,4,8,4,2,6,5,2,"ou","n",0,119,"0 hshd"
"1482","107","19","S","Miguel","X5","hshd","h","shd","0",31,6,5,13,5,8,143,10,2,"u",8,17.875,0,17.875,41,15,4.5,16,8,6,26,8,4,"ou","n",0,126,"0 hshd"
"1483","107","19","E","Miguel","X5","hshd","h","shd","0",31,8.5,4,12,6,6,65,12,1,"u",6,10.83333333,0,10.83333333,31,10.5,5,11,5,6,31,3,1,"u","y",1,187,"0 hshd"
"1484","107","19","W","Miguel","X5","hshd","h","shd","0",41,10,4.5,14,6,8,161,15,1,"u",8,20.125,0,20.125,44,13,5,13,5,8,63,14,5,"ou","n",0,67,"0 hshd"
"1485","108","20","N","Miguel","X5","hshd","h","shd","0",19,3,4,7,2,3,15,4,2,"u",5,3,2,5,30,16,3,10,5,3,6,9,3,"u","n",0,97,"0 hshd"
"1486","108","20","S","Miguel","X5","hshd","h","shd","0",29,6.5,4.5,10,3,6,55,12,1,"r",7,7.857142857,1,9.166666667,34,12,4.5,13,6,5,35,10,3,"or","n",0,152,"0 hshd"
"1487","108","20","E","Miguel","X5","hshd","h","shd","0",25.5,12.5,4,10,7,3,16,6,0,"na",3,5.333333333,0,5.333333333,34.5,26,5,13,10,3,8,8,0,"na","n",0,225,"0 hshd"
"1488","108","20","W","Miguel","X5","hshd","h","shd","0",30.5,11.5,4.5,9,4,5,41,16,3,"o",5,8.2,0,8.2,34,15,4.5,11,6,5,21,10,3,"u","n",0,NA,"0 hshd"
"1489","109","21","N","Miguel","X5","hshd","h","shd","33",32,10.5,4,12,5,7,44,15,1,"o",7,6.285714286,0,6.285714286,34,12,4,12,5,6,14,7,1,"u","n",0,NA,"33 hshd"
"1490","109","21","S","Miguel","X5","hshd","h","shd","33",30,8,5.5,11,4,5,41,14,3,"ou",7,5.857142857,2,8.2,38.5,17,4.5,14,7,5,21,16,5,"or","n",0,225,"33 hshd"
"1491","109","21","E","Miguel","X5","hshd","h","shd","33",30.5,9.5,3.5,12,5,6,54,12,0,"na",7,7.714285714,1,9,41.5,19,5,15,8,6,33,13,2,"u","n",0,145,"33 hshd"
"1492","109","21","W","Miguel","X5","hshd","h","shd","33",31.5,12,4,11,5,6,23,16,1,"o",6,3.833333333,0,3.833333333,38,19.5,4,14,8,4,11,19,4,"or","n",0,87,"33 hshd"
"1493","110","22","N","Miguel","X5","hshd","h","shd","33",24,10,4,9,5,4,52,13,0,"na",4,13,0,13,28,14.5,4.5,10,6,4,20,10,1,"o","n",1,130,"33 hshd"
"1494","110","22","S","Miguel","X5","hshd","h","shd","33",29,8,4,11,5,6,50,10,1,"o",6,8.333333333,0,8.333333333,35,13,5,14,7,6,22,12,4,"oru","n",0,87,"33 hshd"
"1495","110","22","E","Miguel","X5","hshd","h","shd","33",23,6,4,10,5,5,36,4,0,"na",5,7.2,0,7.2,33,15,4,14,8,5,8,11,3,"ou","n",0,114,"33 hshd"
"1496","110","22","W","Miguel","X5","hshd","h","shd","33",32,10.5,4,10,5,5,46,15,0,"na",5,9.2,0,9.2,38,18,45,12,7,5,25,12,2,"u","n",0,NA,"33 hshd"
"1497","111","23","N","Miguel","X6","lshd","l","shd","0",35,11,4.5,13,5,6,39,11,0,"na",8,4.875,2,6.5,20,0,4,8,0,0,0,3,2,"o","y",1,102.5,"0 lshd"
"1498","111","23","S","Miguel","X6","lshd","l","shd","0",22,9,3.5,9,4,5,16,11,0,"na",5,3.2,0,3.2,28,15.5,4,12,7,3,8,13,7,"o","n",1,50,"0 lshd"
"1499","111","23","E","Miguel","X6","lshd","l","shd","0",35,10,4.5,13,5,6,42,12,0,"na",8,5.25,2,7,39,18,4,15,8,5,12,8,3,"o","n",0,48.5,"0 lshd"
"1500","111","23","W","Miguel","X6","lshd","l","shd","0",21.5,9,4,9,5,4,23,16,0,"na",4,5.75,0,5.75,31,24.5,4,13,10,2,8,13,6,"o","n",1,158,"0 lshd"
"1501","112","24","N","Miguel","X6","lshd","l","shd","0",23,7,4.5,9,4,5,49,14,2,"u",5,9.8,0,9.8,24,10.5,4,10,7,3,20,0,0,"na","n",0,48.5,"0 lshd"
"1502","112","24","S","Miguel","X6","lshd","l","shd","0",33,11,4.5,13,6,3,30,14,0,"na",7,4.285714286,4,10,45.5,22,5,19,11,3,9,14,4,"o","n",2,135,"0 lshd"
"1503","112","24","E","Miguel","X6","lshd","l","shd","0",32.5,14,4.5,12,6,6,29,11,0,"na",6,4.833333333,0,4.833333333,43.5,24.5,5,17,11,5,19,13,6,"o","n",1,77,"0 lshd"
"1504","112","24","W","Miguel","X6","lshd","l","shd","0",44.5,9,5,19,5,5,36,19,2,"or",14,2.571428571,9,7.2,34.5,24,4.5,13,10,3,17,8,2,"o","n",0,143.5,"0 lshd"
"1505","113","25","N","Miguel","X6","lshd","l","shd","0",20,15.5,3,8,7,1,1,11,1,"u",1,1,0,1,22,17.5,4,8,7,1,1,5,1,"o","n",0,77,"0 lshd"
"1506","113","25","S","Miguel","X6","lshd","l","shd","0",29,7,3.5,11,5,3,26,7,1,"u",6,4.333333333,3,8.666666667,31,9,4,12,5,3,12,4,0,"na","n",0,116,"0 lshd"
"1507","113","25","E","Miguel","X6","lshd","l","shd","0",20,8,3,6,3,3,14,7,0,"na",3,4.666666667,0,4.666666667,21,13.5,3.5,7,5,2,5,3,0,"na","n",0,86,"0 lshd"
"1508","113","25","W","Miguel","X6","lshd","l","shd","0",34.5,19,4,14,9,5,45,17,2,"ru",4,11.25,-1,9,42,28.5,6,16,11,5,18,14,2,"o","n",2,126,"0 lshd"
"1509","114","26","N","Miguel","X6","lshd","l","shd","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lshd"
"1510","114","26","S","Miguel","X6","lshd","l","shd","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lshd"
"1511","114","26","E","Miguel","X6","lshd","l","shd","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lshd"
"1512","114","26","W","Miguel","X6","lshd","l","shd","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lshd"
"1513","115","27","N","Miguel","X6","lshd","l","shd","0",36,10,5,14,5,9,91,13,1,"o",9,10.11111111,0,10.11111111,44.5,20,6,17,9,8,42,8,1,"u","n",0,158,"0 lshd"
"1514","115","27","S","Miguel","X6","lshd","l","shd","0",26.5,8.5,4,10,4,6,89,12,0,"na",6,14.83333333,0,14.83333333,41,16,4.5,15,10,5,30,15,2,"u","n",0,66,"0 lshd"
"1515","115","27","E","Miguel","X6","lshd","l","shd","0",29,13,3.5,11,5,6,36,8,0,"na",6,6,0,6,30,15.5,4,12,7,5,24,8,0,"na","n",0,53,"0 lshd"
"1516","115","27","W","Miguel","X6","lshd","l","shd","0",18,11.5,3,8,4,2,11,12,0,"na",4,2.75,2,5.5,26.5,21,4.5,10,8,1,1,10,3,"u","n",1,106,"0 lshd"
"1517","116","28","N","Miguel","X6","lshd","l","shd","33",35,9.5,6,14,5,9,90,18,0,"na",9,10,0,10,45,18,5.5,16,8,7,36,15,6,"o","y",3,53,"33 lshd"
"1518","116","28","S","Miguel","X6","lshd","l","shd","33",26,6,5,12,5,7,59,10,0,"na",7,8.428571429,0,8.428571429,33.5,21,4,15,10,4,15,14,3,"ou","n",0,135,"33 lshd"
"1519","116","28","E","Miguel","X6","lshd","l","shd","33",24.5,4.5,5,10,3,4,29,6,0,"na",7,4.142857143,3,7.25,34,15,5,14,7,4,17,10,3,"o","n",0,94,"33 lshd"
"1520","116","28","W","Miguel","X6","lshd","l","shd","33",14,5,4,8,3,4,29,6,0,"na",5,5.8,1,7.25,23.5,15,3.5,11,7,3,4,13,2,"ou","n",0,162,"33 lshd"
"1521","117","29","N","Miguel","X6","lshd","l","shd","0",37.5,21.5,4.5,11,7,3,9,21,4,"ou",4,2.25,1,3,40,31,5,12,10,1,2,12,5,"o","y",3,94,"0 lshd"
"1522","117","29","S","Miguel","X6","lshd","l","shd","0",33,10,3.5,10,4,5,8,11,2,"ru",6,1.333333333,1,1.6,48,33,4,15,11,2,4,15,4,"ou","n",0,189,"0 lshd"
"1523","117","29","E","Miguel","X6","lshd","l","shd","0",21.5,17,3.5,7,6,1,3,13,2,"u",1,3,0,3,30,0,4,11,0,0,0,15,7,"ou","n",0,120,"0 lshd"
"1524","117","29","W","Miguel","X6","lshd","l","shd","0",35,15.5,3.5,11,6,5,11,15,2,"ou",5,2.2,0,2.2,46.5,27,5,15,10,3,7,19,2,"or","n",0,107,"0 lshd"
"1525","118","30","N","Miguel","X6","lshd","l","shd","0",33,13.5,5,12,6,4,21,14,2,"ou",6,3.5,2,5.25,46,27,6,17,11,4,10,15,3,"o","n",0,107,"0 lshd"
"1526","118","30","S","Miguel","X6","lshd","l","shd","0",27.5,11.5,4,12,5,6,28,18,1,"u",7,4,1,4.666666667,33,16,5,14,8,6,29,14,5,"o","n",0,104.5,"0 lshd"
"1527","118","30","E","Miguel","X6","lshd","l","shd","0",31,8.5,4.5,12,5,7,68,13,0,"na",7,9.714285714,0,9.714285714,33,9,5,12,5,7,44,5,2,"u","n",0,144,"0 lshd"
"1528","118","30","W","Miguel","X6","lshd","l","shd","0",19,9,4.5,11,8,3,19,8,0,"na",3,6.333333333,0,6.333333333,30,20,4.5,15,12,3,8,12,0,"na","n",0,73,"0 lshd"
"1529","119","31","N","Miguel","X6","lshd","l","shd","66",24.5,7.5,3.5,8,3,5,45,9,1,"o",5,9,0,9,38,21,5,15,9,3,6,14,4,"o","n",0,NA,"66 lshd"
"1530","119","31","S","Miguel","X6","lshd","l","shd","66",27,10,3,9,4,2,6,11,3,"ou",5,1.2,3,3,35.5,17,4,12,7,1,1,14,5,"o","n",0,NA,"66 lshd"
"1531","119","31","E","Miguel","X6","lshd","l","shd","66",33,9.5,3.5,13,5,8,89,11,2,"u",8,11.125,0,11.125,38.5,18,5,17,9,8,2,10,0,"na","n",0,NA,"66 lshd"
"1532","119","31","W","Miguel","X6","lshd","l","shd","66",37.5,10.5,4.5,12,5,7,53,16,5,"ou",7,7.571428571,0,7.571428571,49,22,5,16,9,7,23,19,11,"o","n",0,NA,"66 lshd"
"1533","120","32","N","Miguel","X6","lshd","l","shd","66",37,10.5,4,12,5,7,33,15,6,"ou",7,4.714285714,0,4.714285714,34,13,5,11,5,6,34,3,0,"na","y",3,NA,"66 lshd"
"1534","120","32","S","Miguel","X6","lshd","l","shd","66",32,8.5,4,12,4,7,50,6,1,"u",8,6.25,1,7.142857143,36,12,6,13,5,7,25,5,2,"o","n",0,NA,"66 lshd"
"1535","120","32","E","Miguel","X6","lshd","l","shd","66",28,8,4,11,5,5,32,6,2,"u",6,5.333333333,1,6.4,30,15,4.5,11,6,4,16,4,3,"o","n",0,NA,"66 lshd"
"1536","120","32","W","Miguel","X6","lshd","l","shd","66",35,10.5,5,12,5,7,77,19,2,"u",7,11,0,11,46,19,5,16,9,6,44,10,7,"o","n",0,NA,"66 lshd"
"1537","121","33","N","Miguel","X6","lshd","l","shd","0",31.5,12.5,5,12,6,4,13,13,1,"o",6,2.166666667,2,3.25,31,13,4.5,12,5,4,11,3,1,"u","n",0,NA,"0 lshd"
"1538","121","33","S","Miguel","X6","lshd","l","shd","0",26.5,12.5,4,11,6,5,13,10,0,"na",5,2.6,0,2.6,27,13,4.5,11,6,5,10,2,1,"u","n",0,NA,"0 lshd"
"1539","121","33","E","Miguel","X6","lshd","l","shd","0",31,8.5,5,12,5,6,52,11,1,"u",7,7.428571429,1,8.666666667,32,10,5,12,5,7,27,6,3,"ou","n",0,NA,"0 lshd"
"1540","121","33","W","Miguel","X6","lshd","l","shd","0",41,15,5,14,7,7,48,14,0,"na",7,6.857142857,0,6.857142857,43,18,5,16,9,7,24,5,3,"u","n",0,NA,"0 lshd"
"1541","122","34","N","Miguel","X6","lshd","l","shd","0",32,4.5,5,9,4,5,47,13,2,"ou",5,9.4,0,9.4,64.5,30.5,6.5,16,9,7,27,19,3,"o","n",2,189,"0 lshd"
"1542","122","34","S","Miguel","X6","lshd","l","shd","0",37,14,3.5,10,5,4,11,13,0,"na",5,2.2,1,2.75,40,18,3.5,11,9,2,3,3,1,"u","n",0,98,"0 lshd"
"1543","122","34","E","Miguel","X6","lshd","l","shd","0",46,16,4.5,12,5,7,22,16,2,"ou",7,3.142857143,0,3.142857143,49.5,21,5,12,9,3,4,11,4,"ou","y",4,115,"0 lshd"
"1544","122","34","W","Miguel","X6","lshd","l","shd","0",33,4.5,5,9,3,5,54,12,2,"o",6,9,1,10.8,36,10.5,5,13,8,4,6,10,3,"ou","n",3,76,"0 lshd"
"1545","123","35","N","Miguel","X6","lshd","l","shd","33",30,12,4,10,5,5,31,16,0,"na",5,6.2,0,6.2,38,21,5,14,9,3,13,14,2,"o","n",0,113,"33 lshd"
"1546","123","35","S","Miguel","X6","lshd","l","shd","33",28,7.5,4.5,11,4,6,74,9,0,"na",7,10.57142857,1,12.33333333,34.5,16,5.5,15,8,6,41,7,1,"u","n",0,189,"33 lshd"
"1547","123","35","E","Miguel","X6","lshd","l","shd","33",21,4,4.5,7,2,4,29,5,0,"na",5,5.8,1,7.25,24,7,5,8,3,5,18,3,2,"o","n",0,79,"33 lshd"
"1548","123","35","W","Miguel","X6","lshd","l","shd","33",35.5,8.5,6.5,10,4,6,69,14,1,"r",6,11.5,0,11.5,50,27,6,16,10,5,12,15,3,"ou","n",0,206,"33 lshd"
"1549","124","36","N","Miguel","X6","lshd","l","shd","66",21,8,3,8,5,3,14,4,2,"r",3,4.666666667,0,4.666666667,20,5,3.5,4,1,3,11,2,0,"na","y",0,149,"66 lshd"
"1550","124","36","S","Miguel","X6","lshd","l","shd","66",21.5,4,4,10,4,6,54,7,0,"na",6,9,0,9,32.5,17.5,4,16,10,3,7,6,1,"o","n",0,222,"66 lshd"
"1551","124","36","E","Miguel","X6","lshd","l","shd","66",30,5,5.5,13,4,6,43,6,1,"r",9,4.777777778,3,7.166666667,38,11,5,14,6,6,24,3,0,"na","y",4,219,"66 lshd"
"1552","124","36","W","Miguel","X6","lshd","l","shd","66",23,4.5,5.5,13,4,7,37,11,0,"na",9,4.111111111,2,5.285714286,32,15,3.5,16,10,4,10,11,3,"o","n",0,100,"66 lshd"
"1553","125","37","N","Miguel","X6","lshd","l","shd","33",18.5,7,4,8,3,4,NA,7,1,"o",5,0,1,NA,21,10,4,9,4,4,9,7,0,"na","n",0,100,"33 lshd"
"1554","125","37","S","Miguel","X6","lshd","l","shd","33",22,6.5,4,10,4,5,29,5,0,"na",6,4.833333333,1,5.8,30,16,4.5,14,8,5,10,9,3,"o","n",0,168,"33 lshd"
"1555","125","37","E","Miguel","X6","lshd","l","shd","33",27.5,8.5,4.5,12,5,6,72,10,3,"u",7,10.28571429,1,12,34,13,6,15,8,6,46,3,2,"u","n",1,191,"33 lshd"
"1556","125","37","W","Miguel","X6","lshd","l","shd","33",25,7,3.5,11,4,6,48,14,2,"or",7,6.857142857,1,8,35,19,4.5,14,9,5,20,16,7,"o","n",0,76,"33 lshd"
"1557","126","38","N","Miguel","X6","lshd","l","shd","66",22.5,5.5,4,10,4,5,50,5,2,"ru",6,8.333333333,1,10,20,3.5,4,9,3,3,11,1,1,"u","y",0,76,"66 lshd"
"1558","126","38","S","Miguel","X6","lshd","l","shd","66",16.5,9,3.5,8,5,3,28,10,1,"o",3,9.333333333,0,9.333333333,24,17.5,4,12,9,3,20,12,2,"o","n",0,145,"66 lshd"
"1559","126","38","E","Miguel","X6","lshd","l","shd","66",22,7.5,3.5,11,5,4,29,14,1,"u",6,4.833333333,2,7.25,34,19,4.5,15,10,4,8,11,1,"u","n",0,97,"66 lshd"
"1560","126","38","W","Miguel","X6","lshd","l","shd","66",28.5,8.5,4,12,5,7,83,13,2,"o",7,11.85714286,0,11.85714286,35.5,21,6.5,14,8,6,47,12,3,"ou","n",0,128,"66 lshd"
"1561","127","39","N","Miguel","X6","lshd","l","shd","33",23,7.5,4.5,10,4,6,68,10,0,"na",6,11.33333333,0,11.33333333,28,10,5,12,6,6,62,0,0,"na","y",0,70,"33 lshd"
"1562","127","39","S","Miguel","X6","lshd","l","shd","33",23,5,5,9,3,5,39,12,0,"na",6,6.5,1,7.8,36.5,21.5,5,14,9,5,19,17,0,"na","n",0,137,"33 lshd"
"1563","127","39","E","Miguel","X6","lshd","l","shd","33",20,3.5,5,9,3,6,75,6,1,"u",6,12.5,0,12.5,21,3,5.5,10,4,6,37,0,0,"na","y",0,74,"33 lshd"
"1564","127","39","W","Miguel","X6","lshd","l","shd","33",25,8,4,9,4,5,48,16,1,"o",5,9.6,0,9.6,39,21,5,14,9,4,24,20,3,"o","n",0,151,"33 lshd"
"1565","128","40","N","Miguel","X6","lshd","l","shd","33",18,9,3.5,9,5,3,22,8,1,"u",4,5.5,1,7.333333333,9.5,1,4,4,1,2,13,0,0,"na","n",0,105,"33 lshd"
"1566","128","40","S","Miguel","X6","lshd","l","shd","33",17,7,3.5,7,4,3,24,10,0,"na",3,8,0,8,15,0,3,6,0,0,0,0,0,"na","y",0,48,"33 lshd"
"1567","128","40","E","Miguel","X6","lshd","l","shd","33",10,4,2.5,4,2,2,9,8,0,"na",2,4.5,0,4.5,8,0,3.5,4,0,0,0,0,0,"na","y",0,57,"33 lshd"
"1568","128","40","W","Miguel","X6","lshd","l","shd","33",29.5,11,4,11,5,5,35,13,2,"u",6,5.833333333,1,7,27,8.5,4,10,4,5,15,9,3,"u","y",4,122,"33 lshd"
"1569","129","41","N","Miguel","X6","lshd","l","shd","33",25.5,9,4.5,10,5,5,40,13,0,"na",5,8,0,8,34.5,19,4,13,8,4,17,11,1,"o","n",0,66,"33 lshd"
"1570","129","41","S","Miguel","X6","lshd","l","shd","33",32.5,6.5,4.5,12,4,7,75,9,0,"na",8,9.375,1,10.71428571,51,29,5,19,12,7,33,12,3,"o","n",3,168,"33 lshd"
"1571","129","41","E","Miguel","X6","lshd","l","shd","33",24.5,6,4,10,4,6,38,6,0,"na",6,6.333333333,0,6.333333333,27.5,9.5,5,12,6,6,20,5,3,"ou","n",0,68,"33 lshd"
"1572","129","41","W","Miguel","X6","lshd","l","shd","33",20,6,3,9,4,5,24,7,0,"na",5,4.8,0,4.8,21,13,3.5,9,6,3,7,5,1,"u","n",0,58,"33 lshd"
"1573","130","42","N","Miguel","X6","lshd","l","shd","66",19,7.5,5,9,5,3,27,5,1,"r",4,6.75,1,9,31,17,5,13,9,3,17,7,0,"na","n",0,101,"66 lshd"
"1574","130","42","S","Miguel","X6","lshd","l","shd","66",33,11,4.5,12,6,6,80,11,3,"or",6,13.33333333,0,13.33333333,47,26,6,16,10,6,26,16,13,"ou","n",0,52,"66 lshd"
"1575","130","42","E","Miguel","X6","lshd","l","shd","66",33,5,5,12,5,6,79,13,3,"or",7,11.28571429,1,13.16666667,45,20,6,17,9,6,36,14,6,"ou","n",0,226,"66 lshd"
"1576","130","42","W","Miguel","X6","lshd","l","shd","66",30.5,9,5.5,12,5,6,39,10,1,"o",7,5.571428571,1,6.5,49,26.5,5,15,10,5,14,16,8,"ou","n",1,146,"66 lshd"
"1577","131","43","N","Miguel","X6","lshd","l","shd","66",26,8.5,4.5,10,5,5,79,12,1,"r",5,15.8,0,15.8,37,16.5,5,13,8,5,15,15,2,"u","n",0,101,"66 lshd"
"1578","131","43","S","Miguel","X6","lshd","l","shd","66",28,6.5,4,11,4,7,59,10,0,"na",7,8.428571429,0,8.428571429,29,9,4.5,12,5,6,32,6,6,"ou","n",0,156,"66 lshd"
"1579","131","43","E","Miguel","X6","lshd","l","shd","66",16,8,4.5,8,4,3,26,8,0,"na",4,6.5,1,8.666666667,21,12,3.5,11,7,2,10,2,0,"na","y",0,94,"66 lshd"
"1580","131","43","W","Miguel","X6","lshd","l","shd","66",23,6.5,4.5,10,4,6,81,16,0,"na",6,13.5,0,13.5,33,13,4,12,6,6,21,12,1,"o","n",0,140,"66 lshd"
"1581","132","44","N","Miguel","X6","lshd","l","shd","0",23,4,4,9,3,6,46,8,0,"na",6,7.666666667,0,7.666666667,23,6,4,13,4,5,11,0,0,"na","y",0,106,"0 lshd"
"1582","132","44","S","Miguel","X6","lshd","l","shd","0",25,5,4,10,3,6,4.5,9,2,"o",7,0.642857143,1,0.75,33,15.5,4,12,7,5,28,11,0,"na","n",0,94,"0 lshd"
